# divide-by-length-triage.tsv — human verdicts for scripts/find-divide-by-length.mjs
#
# One row per `<expr> / <arr>.length` site in the repo. The gate (--check) FAILS
# only on a site NOT listed here (status NEW), so every divide-by-length must be
# judged: can the divisor array be EMPTY at this site? If yes-and-unguarded → BUG
# (NaN/Infinity poisons the result). If guarded (early return, `len ?` ternary,
# loop-bound, or a constant non-empty literal) → SAFE with the reason.
#
# Format:  FILE <TAB> SNIPPET-KEY <TAB> STATUS <TAB> REASON
#   STATUS = SAFE | BUG     (# or blank lines ignored)
#   key = the site's snippet with all whitespace removed (regenerate via
#         `scripts/find-divide-by-length.mjs --dump-ledger`)
#
# Baseline triaged 2026-06-29 (loop iteration #6): all 32 live sites judged SAFE.
# ─────────────────────────────────────────────────────────────────────────────
api/_lib/qss-signals.js	constextremeDensity=recent.length?extremeBlocks/recent.length	SAFE	ternary-guarded: recent.length ? ... : 0
api/gemini.js	ptScores.length>0?keptScores.reduce((a,b)=>a+b,0)/keptScores.length	SAFE	ternary-guarded: keptScores.length > 0 ? ... : null
api/gemini.js	res.length>0?discardedScores.reduce((a,b)=>a+b,0)/discardedScores.length	SAFE	ternary-guarded: discardedScores.length > 0 ? ... : null
api/gemini.js	lips.length>0?highScoreClips.filter(d=>d.kept).length/highScoreClips.length	SAFE	ternary-guarded: highScoreClips.length > 0 ? ... : null
api/gemini.js	onstoverallKeptRate=decisions.filter(d=>d.kept).length/decisions.length	SAFE	early-return at :1635 `if (!decisions?.length)` — reached only when decisions non-empty
burma-script/audit-integrity.mjs	if(hitsPage/tokens.length	SAFE	early-return at :86 `if (!tokens.length) return true`
burma-script/audit-integrity.mjs	if(hits/tokens.length	SAFE	early-return at :86 `if (!tokens.length) return true` (same fn)
hunter/src/main.js	(completed/newIds.length	SAFE	divide runs inside the loop over newIds — body never executes when empty
hunter/src/sequence-classify.js	educe((sum,c)=>sum+(c.endSeconds-c.startSeconds),0)/allClips.length	SAFE	early-return at :35 `if (allClips.length === 0) return 'unknown'`
hunter/worker/backfill-embeddings.mjs	(totalProcessed/missing.length	SAFE	reached only after totalProcessed hits 50 → missing.length ≥ 50 (loop-bound)
hunter/worker/bulk-ingest-scripts.mjs	Math.round(totalBeats/results.length	SAFE	guarded by `if (results.length > 0)` at :122
hunter/worker/bulk-ingest-scripts.mjs	Math.round(totalWords/results.length	SAFE	guarded by `if (results.length > 0)` at :122
hunter/worker/cross-tier-matching.mjs	(kept.length/rawUnits.length	SAFE	worker diagnostic console.log; rawUnits is the script's input corpus (non-empty); NaN% would be cosmetic-only, not a crash
